employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score
18720,Technology,region_7,Bachelor's,f,sourcing,2,36,4.0,9,0,86
5954,Operations,region_28,Master's & above,m,other,1,34,1.0,2,0,63
21568,Technology,region_2,Bachelor's,f,referred,1,49,5.0,6,0,80
67930,Procurement,region_26,Master's & above,f,other,1,38,3.0,11,0,70
63973,Operations,region_2,Master's & above,f,other,2,58,1.0,15,0,59
74419,Operations,region_7,Bachelor's,m,other,1,24,3.0,3,0,64
77616,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,44,3.0,15,0,51
14735,Finance,region_2,Bachelor's,m,other,1,36,4.0,5,0,58
34296,Technology,region_26,Master's & above,m,sourcing,1,40,2.0,7,0,73
48256,Operations,region_13,Bachelor's,m,sourcing,1,40,4.0,8,0,66
54737,Sales & Marketing,region_23,Master's & above,m,other,2,44,4.0,6,0,61
2163,Analytics,region_22,Bachelor's,m,other,1,25,5.0,2,0,87
50605,Procurement,region_2,Below Secondary,m,other,2,22,3.0,2,0,72
1223,Sales & Marketing,region_2,,m,sourcing,1,36,4.0,9,0,53
49145,Technology,region_2,Master's & above,m,other,2,54,4.0,25,0,82
34096,Sales & Marketing,region_1,Master's & above,m,sourcing,1,37,2.0,4,0,51
68639,Analytics,region_22,Bachelor's,m,referred,1,29,,1,0,83
31747,R&D,region_31,Bachelor's,m,sourcing,1,33,4.0,5,0,88
59851,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,25,5.0,2,0,49
6902,Procurement,region_13,Master's & above,f,other,1,49,5.0,15,0,72
71598,Analytics,region_29,Bachelor's,m,other,1,31,2.0,4,0,86
14127,Operations,region_31,Bachelor's,f,sourcing,1,34,5.0,4,0,58
38307,Sales & Marketing,region_2,,f,sourcing,1,51,1.0,7,0,49
46108,Sales & Marketing,region_15,,m,other,1,31,5.0,5,0,52
71353,Sales & Marketing,region_7,Master's & above,f,sourcing,1,45,4.0,12,0,49
63720,Analytics,region_7,Bachelor's,m,sourcing,1,30,,1,0,86
20847,Analytics,region_29,Bachelor's,m,sourcing,1,30,4.0,9,0,86
66687,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,1.0,10,0,46
3473,Operations,region_16,Bachelor's,m,other,1,29,3.0,3,0,66
77863,Sales & Marketing,region_22,Master's & above,m,sourcing,1,37,3.0,8,0,46
46750,Operations,region_10,Bachelor's,m,other,1,30,1.0,2,0,58
66886,Operations,region_13,Bachelor's,f,other,1,34,3.0,5,0,53
26617,Operations,region_27,Bachelor's,m,sourcing,2,28,3.0,2,0,60
5810,Technology,region_4,Bachelor's,m,other,1,28,2.0,2,0,81
21012,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,1.0,2,0,48
37870,Sales & Marketing,region_2,Master's & above,f,other,2,38,5.0,9,0,52
53576,Sales & Marketing,region_28,Bachelor's,m,other,1,28,,1,0,53
37371,Technology,region_20,Bachelor's,m,other,4,34,5.0,3,0,78
37541,Operations,region_2,Bachelor's,f,other,2,35,5.0,6,0,59
16584,HR,region_31,Bachelor's,m,other,1,29,3.0,3,0,51
74385,HR,region_2,Master's & above,m,sourcing,1,37,5.0,10,0,49
10956,Procurement,region_7,Master's & above,f,other,3,37,4.0,8,1,74
40891,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,5.0,5,0,47
36840,Technology,region_12,Bachelor's,f,other,1,32,3.0,3,0,82
53739,HR,region_15,Master's & above,m,sourcing,1,34,3.0,7,0,50
22747,Sales & Marketing,region_21,Bachelor's,m,other,1,27,1.0,4,0,49
10689,Sales & Marketing,region_2,Bachelor's,f,other,1,46,4.0,2,0,51
7295,Sales & Marketing,region_34,Bachelor's,f,other,1,30,1.0,9,0,48
73219,Technology,region_2,Bachelor's,f,sourcing,1,26,2.0,3,0,78
49544,Operations,region_31,Bachelor's,f,other,1,32,3.0,8,0,61
29922,Technology,region_31,Master's & above,m,other,1,41,4.0,7,0,79
56061,Sales & Marketing,region_22,Master's & above,f,other,1,33,1.0,6,0,50
64862,Analytics,region_25,Master's & above,m,sourcing,2,37,5.0,10,0,84
4882,HR,region_2,Master's & above,m,sourcing,1,60,5.0,13,0,50
30419,Sales & Marketing,region_24,Bachelor's,m,other,1,34,4.0,3,0,52
652,Procurement,region_31,Bachelor's,f,sourcing,2,29,3.0,2,0,70
53019,Sales & Marketing,region_11,Master's & above,m,other,1,43,3.0,12,0,52
30174,Sales & Marketing,region_1,Bachelor's,m,other,1,29,3.0,6,0,64
57164,Technology,region_24,Bachelor's,f,sourcing,1,25,4.0,4,0,83
39712,HR,region_19,Bachelor's,m,other,1,26,5.0,3,0,51
39271,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,5.0,6,0,47
49989,Operations,region_15,Bachelor's,m,referred,1,38,5.0,5,0,54
55139,Technology,region_31,Master's & above,f,other,1,40,3.0,9,0,78
69773,Analytics,region_22,Bachelor's,m,other,1,31,5.0,3,0,83
26894,Procurement,region_7,Bachelor's,f,other,1,30,4.0,3,0,97
76811,Operations,region_19,Bachelor's,f,other,1,33,5.0,7,0,58
34244,Operations,region_26,Bachelor's,m,sourcing,1,28,,1,0,58
41444,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,41,3.0,10,0,49
5400,Sales & Marketing,region_23,Master's & above,m,sourcing,1,41,1.0,10,0,47
44195,Technology,region_2,Master's & above,m,other,2,39,3.0,7,0,76
7191,Operations,region_26,Bachelor's,m,other,1,46,3.0,15,0,58
61778,Sales & Marketing,region_34,Bachelor's,m,other,1,28,3.0,2,0,51
76518,Analytics,region_24,Bachelor's,m,other,1,29,4.0,4,0,88
52696,Procurement,region_22,Bachelor's,m,sourcing,2,26,3.0,2,0,69
57909,Sales & Marketing,region_30,Bachelor's,m,other,2,36,3.0,7,0,44
1184,Operations,region_10,Bachelor's,m,other,1,34,4.0,6,0,59
63347,Sales & Marketing,region_4,Master's & above,f,other,1,42,5.0,6,0,50
18461,Sales & Marketing,region_3,Master's & above,m,other,1,33,5.0,3,0,46
38449,Operations,region_2,Bachelor's,m,other,1,35,3.0,9,0,61
43616,Sales & Marketing,region_1,Master's & above,m,other,1,43,4.0,6,0,52
75390,Operations,region_22,Bachelor's,m,other,2,32,4.0,9,0,56
66715,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,28,5.0,1,0,48
4783,Operations,region_4,Bachelor's,m,sourcing,1,25,4.0,2,0,60
75961,R&D,region_26,Master's & above,m,other,2,34,4.0,5,0,87
78169,Operations,region_2,Master's & above,f,sourcing,1,39,4.0,11,0,58
72622,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,31,2.0,1,0,49
38540,Procurement,region_27,Bachelor's,f,sourcing,3,32,3.0,7,0,74
51354,Analytics,region_23,Master's & above,m,other,2,36,3.0,4,0,90
33127,Operations,region_2,Master's & above,m,sourcing,1,39,5.0,5,0,54
44254,Technology,region_22,Bachelor's,m,other,1,28,3.0,3,0,82
712,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,28,4.0,2,0,46
20886,Operations,region_7,Master's & above,m,other,1,40,1.0,4,0,54
75116,Operations,region_16,Bachelor's,m,other,1,35,3.0,4,0,59
40652,Procurement,region_17,Bachelor's,f,sourcing,1,45,5.0,7,0,67
53382,Procurement,region_13,Bachelor's,f,sourcing,1,37,4.0,5,0,70
42031,Operations,region_34,Master's & above,m,other,1,33,3.0,5,0,59
23502,Finance,region_2,Master's & above,f,other,1,34,5.0,7,0,56
49586,Operations,region_2,Bachelor's,m,other,1,30,5.0,4,0,55
41661,HR,region_22,Master's & above,f,sourcing,1,37,4.0,4,0,48
66629,Operations,region_31,Bachelor's,f,other,1,29,5.0,6,0,59
36097,Analytics,region_20,Bachelor's,m,sourcing,1,29,5.0,4,1,88
37570,Technology,region_22,Bachelor's,f,referred,2,28,3.0,5,0,78
4978,Sales & Marketing,region_23,Master's & above,m,sourcing,1,43,5.0,10,0,50
23199,Procurement,region_13,Bachelor's,m,sourcing,1,27,,1,0,67
36759,Procurement,region_28,Master's & above,f,other,1,32,5.0,2,0,68
59039,Technology,region_2,Master's & above,f,other,1,39,5.0,4,1,95
61808,Procurement,region_16,Bachelor's,m,other,1,31,3.0,5,0,67
43809,Operations,region_13,Bachelor's,m,sourcing,1,32,3.0,4,0,62
13121,Sales & Marketing,region_9,Bachelor's,m,other,1,20,2.0,2,0,48
36137,Sales & Marketing,region_22,Bachelor's,f,other,1,29,4.0,3,0,48
13966,Operations,region_13,Bachelor's,m,other,1,33,4.0,3,0,59
64690,Finance,region_2,Bachelor's,f,other,1,29,5.0,2,0,57
9981,Technology,region_15,Bachelor's,m,other,1,33,3.0,8,0,82
44310,Operations,region_22,Master's & above,f,other,3,32,3.0,4,0,59
42253,Sales & Marketing,region_31,Master's & above,m,other,3,37,5.0,5,0,47
77699,Procurement,region_22,Bachelor's,m,other,1,41,3.0,10,0,69
71254,Sales & Marketing,region_4,Master's & above,m,sourcing,1,46,3.0,18,0,50
70613,Sales & Marketing,region_26,Bachelor's,m,other,1,37,1.0,2,0,53
44991,Technology,region_26,Bachelor's,f,other,1,33,2.0,8,0,79
38070,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,35,2.0,3,1,47
34448,Sales & Marketing,region_30,Master's & above,m,other,1,40,3.0,3,0,47
46337,Technology,region_13,Bachelor's,m,other,1,35,3.0,3,0,83
25877,Procurement,region_22,Master's & above,m,other,1,31,5.0,5,0,67
49180,Operations,region_4,Bachelor's,f,sourcing,1,43,4.0,11,0,55
51234,Procurement,region_2,Master's & above,m,other,2,44,3.0,5,0,69
75730,Procurement,region_17,Bachelor's,f,other,1,48,3.0,19,0,66
15506,Operations,region_16,Bachelor's,f,other,3,28,3.0,2,0,62
54155,Analytics,region_7,Bachelor's,m,other,1,39,3.0,11,0,83
72701,Technology,region_2,Master's & above,f,sourcing,1,42,4.0,3,0,77
33668,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,53,2.0,9,0,51
13804,Procurement,region_2,Bachelor's,f,referred,1,32,4.0,3,0,68
51664,Technology,region_13,Bachelor's,f,other,1,28,3.0,5,0,76
42379,Sales & Marketing,region_14,Bachelor's,m,other,1,39,3.0,10,0,58
33515,Operations,region_2,Bachelor's,f,other,1,38,1.0,4,0,58
72022,HR,region_13,Master's & above,m,sourcing,1,35,3.0,3,0,49
38330,Procurement,region_15,Bachelor's,m,sourcing,1,40,3.0,12,0,65
18883,Operations,region_22,Master's & above,m,other,1,45,3.0,5,0,61
18216,HR,region_22,Bachelor's,m,other,1,28,5.0,3,0,53
529,Procurement,region_2,Bachelor's,m,sourcing,1,26,3.0,2,0,76
54708,Operations,region_22,Master's & above,m,sourcing,1,47,5.0,5,0,63
20660,R&D,region_27,Bachelor's,m,sourcing,2,30,3.0,4,0,84
67034,Technology,region_29,Master's & above,m,other,1,33,1.0,5,0,80
35210,Operations,region_15,,m,other,1,44,5.0,2,0,57
78167,Legal,region_22,Master's & above,m,sourcing,1,40,5.0,10,0,62
15056,Sales & Marketing,region_2,,m,other,1,25,,1,0,48
45713,R&D,region_11,Bachelor's,m,other,1,37,5.0,3,0,80
14571,Technology,region_16,Bachelor's,f,sourcing,1,32,1.0,7,0,86
61266,Sales & Marketing,region_13,Bachelor's,m,other,1,38,1.0,6,0,48
29570,Sales & Marketing,region_28,Bachelor's,m,referred,1,27,5.0,3,0,49
49237,Sales & Marketing,region_4,Master's & above,m,other,1,30,5.0,2,0,51
40293,Sales & Marketing,region_22,Bachelor's,m,other,2,35,1.0,4,0,49
40882,Technology,region_15,Bachelor's,m,other,1,27,5.0,3,0,83
47357,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,5.0,4,0,51
36857,Analytics,region_22,Bachelor's,m,sourcing,1,29,3.0,2,0,82
21570,Procurement,region_2,Master's & above,f,sourcing,1,36,5.0,2,0,73
20763,Procurement,region_13,Bachelor's,m,other,1,34,4.0,4,0,66
4220,Sales & Marketing,region_1,Master's & above,m,sourcing,1,42,5.0,9,0,47
8991,Legal,region_2,Bachelor's,m,other,1,28,,1,0,62
32709,R&D,region_22,Master's & above,m,sourcing,1,40,3.0,5,0,84
33595,Operations,region_19,Bachelor's,m,sourcing,1,45,4.0,5,0,56
13708,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,27,3.0,4,0,51
11150,Operations,region_22,Bachelor's,f,referred,1,35,5.0,8,0,63
54501,Technology,region_23,Master's & above,m,sourcing,1,53,2.0,16,0,90
42511,Operations,region_13,Bachelor's,f,other,1,43,5.0,2,0,57
72025,Analytics,region_20,Bachelor's,m,other,2,36,4.0,7,0,85
4629,HR,region_2,Bachelor's,m,sourcing,1,31,1.0,2,0,50
1228,Finance,region_2,Master's & above,m,sourcing,1,56,3.0,6,0,58
15044,Procurement,region_2,,m,other,1,33,5.0,7,0,69
69496,Technology,region_2,Master's & above,f,other,1,44,3.0,2,0,82
48042,HR,region_2,Bachelor's,f,other,1,29,3.0,4,0,46
55981,Finance,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,61
15035,Technology,region_15,Master's & above,m,other,1,39,2.0,4,0,72
51657,Finance,region_3,Bachelor's,f,other,1,31,5.0,5,0,71
69049,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,30,1.0,7,0,48
50504,Operations,region_15,Bachelor's,f,other,1,31,3.0,6,0,58
72742,HR,region_22,Bachelor's,m,other,1,27,,1,0,49
67868,Technology,region_7,Master's & above,m,sourcing,2,35,3.0,5,0,86
11952,Technology,region_2,Bachelor's,m,referred,1,30,3.0,4,0,80
70125,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,5.0,7,0,50
1684,Operations,region_24,Bachelor's,m,sourcing,1,29,3.0,4,0,60
41765,Procurement,region_2,Bachelor's,m,sourcing,1,30,3.0,3,0,99
76009,Analytics,region_15,Master's & above,m,other,1,31,3.0,6,1,86
28115,Procurement,region_13,Bachelor's,m,other,1,33,1.0,6,0,67
25303,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,55,1.0,14,0,48
58497,Sales & Marketing,region_23,Bachelor's,m,other,1,29,3.0,7,0,49
27229,Technology,region_22,Bachelor's,m,other,1,34,3.0,7,0,79
43976,Procurement,region_22,Bachelor's,f,other,3,30,,1,0,72
15543,Sales & Marketing,region_33,Bachelor's,m,other,2,29,1.0,2,0,50
65848,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,35,3.0,7,1,62
32574,Operations,region_15,Bachelor's,f,other,1,38,3.0,10,0,60
25043,Technology,region_2,Master's & above,m,sourcing,1,44,5.0,9,0,83
69181,Operations,region_5,Master's & above,m,sourcing,1,39,2.0,12,0,63
50550,Analytics,region_15,Bachelor's,m,sourcing,1,28,2.0,2,0,80
19673,Analytics,region_9,Bachelor's,m,sourcing,3,29,3.0,3,0,87
52661,Operations,region_15,Bachelor's,m,sourcing,1,42,5.0,11,0,64
74124,Finance,region_13,Master's & above,m,other,2,35,5.0,2,0,98
23005,Legal,region_2,Bachelor's,f,other,1,30,1.0,3,0,60
74949,Technology,region_7,Bachelor's,f,other,1,33,2.0,4,0,78
28252,Operations,region_28,Bachelor's,f,other,1,28,,1,0,65
714,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,31,3.0,5,0,46
61449,Technology,region_22,Master's & above,m,other,4,38,3.0,8,0,76
55106,Operations,region_13,Bachelor's,f,sourcing,1,30,1.0,5,1,59
15674,Procurement,region_17,Bachelor's,f,other,1,58,5.0,19,0,68
17005,HR,region_2,Master's & above,m,sourcing,1,31,4.0,6,0,46
35391,Analytics,region_7,Bachelor's,m,other,3,31,4.0,4,0,83
77359,HR,region_2,Master's & above,f,other,1,43,4.0,13,0,52
57636,Operations,region_2,Bachelor's,m,sourcing,1,46,3.0,7,0,63
63215,Analytics,region_7,Bachelor's,m,other,1,42,5.0,7,0,85
56129,Operations,region_7,Bachelor's,m,other,1,34,4.0,5,0,97
67892,Sales & Marketing,region_21,Bachelor's,m,other,1,28,3.0,2,0,48
72616,Operations,region_26,Master's & above,f,sourcing,1,39,4.0,10,0,55
37959,Sales & Marketing,region_13,Master's & above,f,sourcing,1,33,3.0,9,0,45
43306,Technology,region_2,Below Secondary,f,sourcing,1,21,3.0,2,0,76
37999,Procurement,region_4,Bachelor's,m,sourcing,3,32,1.0,4,0,70
4411,Operations,region_11,Master's & above,f,sourcing,1,40,3.0,11,0,64
15576,Operations,region_7,Master's & above,m,sourcing,1,37,5.0,5,0,57
23883,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,35,3.0,2,0,51
38597,Analytics,region_29,Bachelor's,m,other,1,30,5.0,4,0,87
52924,Technology,region_33,Bachelor's,m,sourcing,1,51,3.0,19,0,76
73947,Operations,region_15,Bachelor's,m,other,1,35,3.0,7,0,60
19542,Legal,region_2,Bachelor's,m,other,1,49,4.0,17,0,65
76079,Analytics,region_22,Bachelor's,m,referred,1,29,,1,0,87
37681,Analytics,region_22,Bachelor's,m,other,1,30,4.0,5,0,81
31357,Sales & Marketing,region_6,Bachelor's,m,other,1,30,4.0,6,0,52
10018,Operations,region_15,Bachelor's,f,other,1,42,3.0,12,0,61
16903,Sales & Marketing,region_2,Master's & above,f,other,1,49,3.0,6,0,52
32321,Procurement,region_13,Bachelor's,f,other,1,52,5.0,11,0,65
69884,Analytics,region_22,Bachelor's,m,sourcing,1,28,4.0,2,0,81
27021,Procurement,region_27,Bachelor's,m,sourcing,2,29,2.0,8,0,70
2995,Analytics,region_22,,m,sourcing,1,27,3.0,5,0,87
65830,Operations,region_22,Bachelor's,m,sourcing,1,49,3.0,14,0,60
4856,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,3.0,10,0,53
63597,Analytics,region_31,Bachelor's,m,sourcing,1,27,4.0,4,0,88
21129,Sales & Marketing,region_16,,m,sourcing,1,39,1.0,9,0,50
34013,Sales & Marketing,region_2,Bachelor's,m,referred,2,31,5.0,3,0,45
65025,Analytics,region_29,Bachelor's,m,other,1,34,5.0,8,0,84
13504,Operations,region_2,Bachelor's,f,other,1,58,1.0,15,0,59
59294,Procurement,region_2,Bachelor's,f,other,1,58,5.0,27,0,69
48263,Technology,region_26,Bachelor's,m,referred,1,29,5.0,2,0,84
33490,Operations,region_19,Master's & above,f,other,1,34,5.0,3,0,59
50934,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,33,4.0,5,0,46
57030,Operations,region_30,Bachelor's,f,other,2,30,3.0,6,0,60
23649,Analytics,region_20,Bachelor's,m,other,1,29,1.0,6,0,82
340,Operations,region_32,Bachelor's,m,other,2,31,5.0,6,0,63
10016,Sales & Marketing,region_10,Master's & above,m,sourcing,1,52,2.0,9,0,47
42055,Technology,region_26,Bachelor's,m,other,1,33,4.0,7,0,77
14582,Operations,region_22,Master's & above,m,sourcing,1,47,5.0,7,0,60
54836,Technology,region_23,Bachelor's,f,other,1,29,3.0,1,0,78
63688,Procurement,region_17,Master's & above,f,other,1,53,4.0,14,0,69
73638,Legal,region_31,Bachelor's,m,other,1,32,3.0,6,0,61
65050,Operations,region_13,Bachelor's,m,sourcing,1,54,3.0,3,0,58
52119,Sales & Marketing,region_15,,m,other,1,30,1.0,6,0,46
46251,Sales & Marketing,region_15,Bachelor's,m,other,1,36,2.0,5,0,48
30648,R&D,region_2,Bachelor's,m,sourcing,1,32,1.0,6,0,86
27963,Operations,region_2,,f,other,1,29,4.0,6,0,58
13732,Operations,region_2,Master's & above,f,sourcing,1,50,5.0,2,0,57
64081,Analytics,region_31,Bachelor's,m,other,2,35,3.0,2,0,83
53463,Analytics,region_22,Bachelor's,m,other,2,26,3.0,3,0,83
46733,Analytics,region_10,Master's & above,m,sourcing,3,33,3.0,9,0,86
75317,Procurement,region_13,Bachelor's,f,sourcing,1,31,3.0,2,0,67
52564,Operations,region_20,Bachelor's,m,sourcing,1,27,3.0,3,0,63
70944,Sales & Marketing,region_27,Bachelor's,m,other,1,26,5.0,2,0,48
2911,Finance,region_13,Bachelor's,m,sourcing,2,27,5.0,3,0,60
44674,Sales & Marketing,region_2,Master's & above,m,other,1,54,3.0,4,0,54
37346,R&D,region_2,Bachelor's,m,sourcing,1,29,2.0,3,0,85
68548,Procurement,region_2,Master's & above,m,other,1,50,4.0,5,0,74
36636,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,37,1.0,7,0,43
6255,Analytics,region_14,Bachelor's,m,other,2,34,3.0,5,0,79
23079,Finance,region_23,Master's & above,m,other,1,34,4.0,7,0,70
55819,Procurement,region_22,Bachelor's,m,other,1,32,4.0,5,0,72
24635,Sales & Marketing,region_23,Bachelor's,m,other,1,29,,1,0,51
6019,Analytics,region_22,Bachelor's,m,referred,1,30,5.0,6,0,84
37856,Analytics,region_32,Bachelor's,m,other,3,31,4.0,7,0,89
27221,Operations,region_19,Bachelor's,f,sourcing,1,29,4.0,6,0,65
20790,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,31,2.0,7,1,50
48807,Technology,region_6,Bachelor's,f,sourcing,1,35,3.0,9,0,76
10686,Analytics,region_28,Bachelor's,m,other,1,36,4.0,6,0,85
67599,Operations,region_7,Master's & above,f,other,1,47,4.0,15,0,61
21015,Operations,region_7,Bachelor's,f,sourcing,1,43,5.0,2,1,82
56098,Sales & Marketing,region_2,,m,other,1,33,5.0,2,0,51
23571,Technology,region_10,Bachelor's,m,other,1,34,4.0,8,0,76
74175,Sales & Marketing,region_31,Master's & above,m,other,1,37,3.0,4,0,49
75639,Analytics,region_28,Bachelor's,m,sourcing,1,28,2.0,3,0,84
21445,Sales & Marketing,region_22,Bachelor's,m,other,1,29,2.0,6,0,50
13257,Technology,region_13,Master's & above,m,other,2,34,3.0,8,0,71
47069,Operations,region_1,Bachelor's,f,sourcing,1,30,5.0,4,0,57
25237,Analytics,region_28,Master's & above,m,other,2,32,4.0,6,0,88
38594,Sales & Marketing,region_7,Bachelor's,m,other,2,36,3.0,7,0,53
42105,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,30,3.0,4,0,48
66875,Operations,region_29,Bachelor's,m,sourcing,1,30,4.0,2,0,61
76905,Sales & Marketing,region_7,Master's & above,f,sourcing,1,39,5.0,12,0,51
15983,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,39,5.0,7,0,49
18909,Technology,region_7,Master's & above,f,sourcing,1,36,1.0,7,0,81
36773,Technology,region_26,Bachelor's,m,sourcing,1,25,,1,0,82
62659,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,41,3.0,11,0,45
4909,Finance,region_7,Bachelor's,m,sourcing,1,29,4.0,4,0,59
65521,Operations,region_7,Bachelor's,m,sourcing,1,31,4.0,8,0,56
26899,Technology,region_33,Bachelor's,m,other,1,33,3.0,8,0,78
13242,Finance,region_22,Bachelor's,m,sourcing,2,28,,1,1,90
10457,Technology,region_2,Master's & above,f,other,1,49,3.0,18,0,82
8480,Technology,region_24,Bachelor's,f,sourcing,1,31,3.0,5,0,84
2019,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,5.0,2,0,54
62292,Legal,region_7,Bachelor's,m,other,3,27,4.0,2,0,58
30896,Operations,region_22,Master's & above,f,other,1,37,4.0,2,0,61
59790,Sales & Marketing,region_27,Bachelor's,m,other,1,31,2.0,7,0,51
15442,Procurement,region_20,Bachelor's,m,other,1,35,4.0,3,0,70
10243,Technology,region_2,Bachelor's,m,referred,1,40,3.0,3,0,79
913,Technology,region_7,Master's & above,m,sourcing,4,48,3.0,6,0,76
59814,Sales & Marketing,region_25,Master's & above,m,other,1,33,4.0,4,0,50
32221,Procurement,region_2,Master's & above,m,other,1,45,3.0,7,0,67
69253,Operations,region_19,Bachelor's,m,sourcing,1,33,3.0,4,0,56
29778,Analytics,region_31,Bachelor's,m,sourcing,2,26,3.0,2,0,83
52631,HR,region_2,Master's & above,m,sourcing,1,45,4.0,4,0,52
36866,Sales & Marketing,region_25,Master's & above,m,other,1,39,5.0,7,0,51
62100,Finance,region_2,Master's & above,m,sourcing,1,34,3.0,9,0,53
55965,Sales & Marketing,region_7,Bachelor's,m,other,5,26,4.0,3,0,48
58967,Technology,region_16,Bachelor's,f,other,1,28,4.0,3,0,80
3162,Operations,region_13,Bachelor's,m,sourcing,3,38,5.0,6,0,60
14798,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,42,5.0,6,0,52
28100,Finance,region_22,Bachelor's,f,sourcing,1,24,3.0,2,0,62
13710,Sales & Marketing,region_13,Master's & above,m,sourcing,1,38,1.0,6,0,50
18526,Analytics,region_27,Bachelor's,m,other,1,34,3.0,6,0,83
26428,Sales & Marketing,region_11,Bachelor's,m,other,2,27,,1,0,45
